Date,US_Stocks,US_Bonds,Dev_Stocks_ExUS,Dev_Bonds_ExUS,EM_Stocks,EM_Bonds,Cash
2017-02-28,0.03959360217459462,-0.000833292894223181,0.010020698093541336,0.006520090762505815,0.016975651492294963,0.0040819866404016025,0.0002187816491527883
2017-03-31,-0.012010182095791633,0.005281687402661772,0.021895357749571298,0.0018508660203169214,0.02003088396256736,0.0048607637202504606,0.0
2017-04-30,0.010399814821005826,0.00700527376896809,0.021426159078235196,0.0040642416712501905,0.015609237483144911,0.013192612491298439,0.0004375510427534479
2017-05-31,0.025160109087076332,0.005400424145452165,0.0524418344630202,0.0044158543735943745,0.020575062300890012,0.007031295220886191,-0.0006559978044428094
2017-06-30,-0.009103116864617733,-0.003004317303917814,-0.010277169649123952,-0.004213217468280739,-0.008258352028470362,-0.014222924709037632,0.0008752935417846164
2017-07-31,0.02341708099348283,0.0015523528958918398,0.03398363437291829,0.004966895782415381,0.059025220164920844,0.007607579065571413,-0.00043726403650479195
2017-08-31,0.001892140917733709,0.002644063773892036,-0.0048691370797387945,0.002745702146236928,0.03191482885869523,0.011281744202822352,0.0
2017-09-30,0.013483209769913795,-0.0034555322232819874,0.023547414061113603,-0.0034683941391542294,-0.02353203187349784,-0.0009439681756103768,0.0006561412619405793
2017-10-31,0.028904482266087328,-0.0012774832952525683,0.022109287026610858,0.006594625560456091,0.02409913344996606,-0.008589589552722932,-0.0008743369514174759
2017-11-30,0.023038375055558724,-0.002649550426848668,0.0020461764600276933,0.002365806484263322,-0.012774534031127383,-1.1102230246251565e-16,2.220446049250313e-16
2017-12-31,0.009839437833279563,0.0015573301872682244,-0.006125994514313837,-0.01289039352881094,0.04222475919560731,0.005891529336020662,-0.00021873379421255557
2018-01-31,0.032206813859128935,-0.019482345624615705,0.025829206809441674,-0.008828389767630562,0.05118707213965634,-0.017140378035518156,0.00043764677089219717
2018-02-28,-0.02302619287822738,-0.006902965343616674,-0.04206011984588853,0.004453547618946674,-0.020306663413186876,-0.017001160555863315,0.0001093012529431725
2018-03-31,-0.02134540251563999,0.007420636129261027,0.006869759419983801,0.011084397973058824,-0.006345161692176138,0.005794789484616869,0.0010935604904636076
2018-04-30,0.00962492487372324,-0.012960367269449269,0.01572241496257587,-0.002192562267283704,-0.03788843756153315,-0.037138826916682466,-0.000873859403472288
2018-05-31,0.028640398899863806,0.002078228031689777,-0.011098161492036795,-0.004394830173675257,-0.001991153784707267,-0.005799477762558403,-0.00021869762975801343
2018-06-30,-0.007557412702745903,0.002262423261942814,-0.023922072022744767,0.006253451522297393,-0.06450897379824772,-0.011388919971607403,0.0014215952668219511
2018-07-31,0.04468762534868298,-0.0032919344914005277,0.01573375097632601,-0.0025589360627161772,0.02654025856957709,0.014423536236266798,-0.0013103597311933113
2018-08-31,0.02324866674386028,0.004152141514935481,-0.009830146540284357,0.002748791033860387,-0.029547525122670004,-0.020404386799815932,0.0014213563822353947
2018-09-30,0.0012372021998927618,-0.008363941250007723,0.00872434073966799,-0.003289479187871036,-0.024738365672661522,0.01611686247940658,-0.00010912225390935504
2018-10-31,-0.06455716540882361,-0.014120526072509465,-0.07098118841078316,-0.0012834560625076818,-0.03999998511337666,-0.0299600760660772,-0.0013103597311932003
2018-11-30,0.014691158099405133,0.008170705412814394,-0.008988724967120443,0.005323978232624871,0.008384095814028658,-0.00851022541657842,0.0016400779289353906
2018-12-31,-0.08509544117483281,0.017257868377082763,-0.0644639334099939,-0.008948098590004117,-0.020912019276284055,0.013983960980824106,-0.0013099306383853593
2019-01-31,0.07032899530439107,0.0026244144051887908,0.05228532800420438,0.008476120888015526,0.06716419375599036,0.03281336283307823,-0.0004372162691149706
2019-02-28,0.038715596262598684,-0.0031784983023762647,0.029285992592031018,0.0005481231417465704,0.004822689711963424,-0.005064881120834808,0.0
2019-03-31,0.0066323626486983756,0.0228828894706552,0.0009590402377992469,0.01844415937159205,0.01991845134452741,0.018696747741105524,0.001640257308743287
2019-04-30,0.0404946401403381,-0.006692980278501293,0.030661162829642707,-0.0003586239483505116,0.030352962718290577,-0.002634934780667564,-0.0016375712704982393
2019-05-31,-0.06361782430055929,0.01901426303877196,-0.053920041724063505,0.012914820102298386,-0.07193426490114463,0.0010932199166613366,0.0018590027776170803
2019-06-30,0.06438090360128412,0.008605044702100884,0.05109726272049375,0.014698034326464882,0.04650589119176618,0.030940044997390004,-0.00010916978749875295
2019-07-31,-0.001263222536135089,0.005388401278339838,-0.031785617105440034,0.015183227634705698,-0.04514456205157358,0.0034424873024694325,-0.001419029063987165
2019-08-31,-0.000781189155854789,0.01947298226532035,-0.006437040796757221,0.01650340260251948,-0.00517111749117094,0.01178744136429799,0.0014210455689505075
2019-09-30,0.006589683445464178,-0.002716179497537441,0.016844785755695924,-0.0037206361699485546,0.0014850880279131395,-0.00956354117740632,-0.001419029063987165
2019-10-31,0.040056283187598574,-0.007819358566462098,0.05702456038013315,-0.010015280158141238,0.05042019183609514,-0.002808986130333868,-0.0002186737180460696
2019-11-30,0.026493532596179703,-0.0006198503022675217,0.002712481969864511,-0.002743481622931032,-0.01035290886374085,-0.013028131579387425,0.0010933574800140455
2019-12-31,0.02629480858611255,0.0013290937893644106,0.008115432944055145,-0.02183632154566062,0.06324298051738197,0.02042455279548383,-0.0010921633550403653
2020-01-31,-0.0018565616091658077,0.014511984414188994,-0.025939258283659283,0.013359151773321143,-0.06059934761171992,0.013722573591212761,0.0008747193511429163
2020-02-29,-0.0809970307054163,0.013693848006359088,-0.07376792394051357,0.005897660773439339,-0.03546769634136826,-0.016037252599720442,2.220446049250313e-16
2020-03-31,-0.16088903927686804,-0.010669401572408699,-0.1863846446460139,-0.03172961026609411,-0.1937315449194249,-0.16228534723738985,0.00010926519696807802
2020-04-30,0.13946146152054295,0.016437635540688778,0.08935819580009885,0.0183436999342228,0.07009492022880215,0.04278246895989568,-0.0002185065187778612
2020-05-31,0.07670692061412909,0.006674071711868068,0.07829979140063115,0.005071719377047312,0.06864993102774042,0.06730864600406172,0.0
2020-06-30,0.025236809860925025,0.00458989297512713,0.04253110439112939,0.0029580331535485893,0.09983938654441116,0.031203004203122386,0.00010927713715580545
2020-07-31,0.04633732665545165,0.011591463650799883,0.010613588685671083,0.010235950014493733,0.046726652757736575,0.030714501273188644,0.0
2020-08-31,0.04905031963120221,-0.012211434545715383,0.042664954831141744,-0.005667147843923082,0.02511048298539409,0.002829669595731943,0.0
2020-09-30,-0.02572900678187784,-0.0016934542830329136,-0.0075542891929520906,0.005354016414925278,-0.021546853246805386,-0.027069986994846196,-0.00021853039393560092
2020-10-31,-0.022496067648093865,-0.005937273694462841,-0.03837618031939294,0.0022333116330506275,0.015530876057530563,-0.0029001242110278103,0.00010928907995344517
2020-11-30,0.133379992186881,0.0033276399300647963,0.1843667615056781,0.0008570318294442991,0.1262268570178191,0.043264881671221334,0.0
2020-12-31,0.011418159885491441,0.005102526764194426,0.0027846971469229764,0.0027401926543002553,0.015606008418775685,0.00984496336321894,-0.00010927713715569443
2021-01-31,-0.010212720011323007,-0.0074456795383246455,-0.007497824372431294,-0.006319366980462204,0.03133106517064932,-0.017772453825412815,0.0
2021-02-28,0.027661837452850557,-0.016793123021924372,0.024622193958881766,-0.017359954123971177,0.01567340109341875,-0.03355291827862883,-0.00010920571681094504
2021-03-31,0.05311938991031706,-0.011270985465917094,0.041780519896792656,-0.0003497751216872125,0.0005715141615090236,-0.005816589991354815,2.220446049250313e-16
2021-04-30,0.04185681092140703,0.003945957073215878,0.015465272057398671,-0.003149611555028131,0.008758550656194242,0.01599780610443613,-0.00010930101624928579
2021-05-31,0.012852914935067128,0.0016595549388722652,0.048528579555094487,0.00035106999008460704,0.038316323081100334,0.00782798948497243,-0.00010931296426730519
2021-06-30,0.026383526383526368,0.0059295457217145575,-0.02314127649991471,0.003860280742700617,-0.019087425360809984,0.0009820606039967483,-0.00021856643931916775
2021-07-31,0.011034467451998431,0.009535354267520502,-0.002520122816331183,0.012235636674384098,-0.05281687402661961,0.00544060466828844,-0.00010934881487900672
2021-08-31,0.03328789192833326,-0.005237855187592011,0.0305709709069113,-0.005180439265256798,0.034826819762087124,0.003991811716862692,-0.00010936077334999794
2021-09-30,-0.041889746981831455,-0.007337060727807931,-0.048541296832445235,-0.01024128009611358,-0.053885394346949056,-0.030835817762494888,0.00010937273443678563
2021-10-31,0.05772702151431175,-0.0031304400900136198,0.02963147823986101,-0.0061382372151612685,0.012390066357740093,0.0018232924039638387,-0.00010936077334999794
2021-11-30,-0.012601874355858689,0.0037508749778882855,-0.040540514739757616,0.012352228437569446,-0.031780509577593374,-0.011375011438190419,-0.0002186620419214469
2021-12-31,0.04733233653119728,-0.008603440222430647,0.013823650943858956,-0.03852186030361582,0.008358814552280824,0.003865962548830204,0.0
2022-01-31,-0.05508857206648676,-0.030767900419817362,-0.03112938301318302,-0.024655558631502927,0.0004043764281012052,-0.043187228955714474,-0.000218709865467126
2022-02-28,-0.036798199069277504,-0.002441861660591349,-0.0783324687969208,0.004832753530066292,-0.07477770406568263,-0.09333970298221972,0.00010933712324190381
2022-03-31,0.04776768299506351,-0.03218497691330058,0.06655146742208884,-0.032186489720040234,0.026867618502265822,0.03297751534144555,0.00010940862427033515
2022-04-30,-0.0903631688493175,-0.03634657848635103,-0.07590495241881368,-0.028478552608189878,-0.0759412853071505,-0.07009112727130229,-0.00010939665533271636
2022-05-31,-0.003327197583865349,-0.000486080007997991,0.014907984503921057,-0.015935497621724415,-1.1102230246251565e-16,0.0014305115178423478,0.0
2022-06-30,-0.07153454807480686,-0.004668385123110963,-0.0927419673817026,-0.004198302330084558,-0.04696126071182205,-0.05340073064800899,0.0001094086242705572
2022-07-31,0.08089831613403153,0.016904469599761773,0.04952385312034968,0.02569762585839297,-0.0019324113069097981,0.021706269112784282,0.0004375031761330028
2022-08-31,-0.048417318102823015,-0.03564907365573056,-0.07683003055103921,-0.03523192859042035,-0.017182940215790588,-0.033401441992026326,-0.00032796303593018994
2022-09-30,-0.08919412768835344,-0.04005584145090468,-0.07830934669560596,-0.03164944906299605,-0.10145281630048952,-0.06676069796583561,0.0017497378438651179
2022-10-31,0.053365885417877346,-0.020759809798886253,0.08425172093637578,-0.0012570998086417484,0.02850087840483151,0.012720429682879786,-0.0014191840129197386
2022-11-30,0.08148745613021013,0.05246984068037963,0.10983601554495381,0.03440325712901093,0.08366638667146975,0.08730252858294985,-0.0003279630359299679
2022-12-31,-0.06058824508585381,-0.02316449824302602,-0.048449024034735055,-0.03812616134165314,-0.041553939090153036,-0.03248317462395145,0.00032807063097028966
2023-01-31,0.07830025061868606,0.02917828532205613,0.08817138259271062,0.02846296574815299,0.0695228095509921,0.044095088289568984,-0.00010934881487900672
2023-02-28,-0.019981542041074385,-0.02744938761917881,-0.01112694431205763,-0.02275524063404999,-0.023986568312318046,-0.03442030034003163,0.0005467204489213451
2023-03-31,0.012901337429084947,0.026369978474545475,0.004039220723161208,0.02622194352871432,-0.007126987235623106,0.011726078967097209,0.0033875811535033495
2023-04-30,0.01590124272684834,0.003211558578727569,0.027586181193081538,0.0006132991642913144,-0.003960392113094846,-0.001506690487449891,-0.0004356449102623783
2023-05-31,0.02934176765039176,-0.018707510641349012,-0.0069910517822778795,-0.004290073160359564,0.0027335186646664233,-0.014973893124538562,-0.003486595108741497
2023-06-30,0.035650685718152664,-0.0014272545098910072,0.003942641818172499,0.0028723714572682635,0.008178484350286563,0.01979731667561202,0.003936153662313924
2023-07-31,0.007611486232584674,-0.012965765009032792,-0.001402610087449907,-0.0077741624347694716,0.027040276938767205,-0.0034666402655884054,-0.00348507619132854
2023-08-31,0.010551163606282499,-0.006619770248533885,-0.00814598632752428,0.0014432926767882215,-0.019387208766389996,-0.01263910441663596,-0.0003278555114410997
2023-09-30,-0.053073182950864606,-0.020824656194652902,-0.03823285857585723,-0.015235698340932746,-0.04295831300442077,-0.030886727371498446,0.0038263744336966
2023-10-31,0.017163203526517234,0.0014887216959320604,0.011484081276867952,0.009199218270221632,0.007651090131735039,0.012118274850705824,-0.0037028571010743194
2023-11-30,0.056128536884447744,0.0281376249447014,0.05065507294789828,0.024238619387813465,0.032649986594007974,0.03987071318125013,-0.000437264036504903
2023-12-31,0.03541459953580528,0.024992235083994174,0.024106370967205137,-0.0014158514718564108,0.007352922614470181,0.025446161465750627,-0.0005468400089975178
2024-01-31,0.04001834128853754,-0.007959706957454182,-0.005681793551799097,-0.01033012624198848,-0.035766361571313854,-0.01594428708591722,0.0005471392066065395
2024-02-29,0.03775203386142567,-0.009445463272632293,0.03591835904283602,-0.002865316985255495,0.048952777552909055,0.009014159299739255,0.00010930125294250637
2024-03-31,0.019663618512336223,0.004203872318681912,0.02495405228670422,0.009646908748560001,0.0048111802840438145,0.014022366385731733,0.003827294862718489
2024-04-30,-0.0223008132899446,-0.017868082054081635,-0.01281394141809944,-0.010367927135014887,0.04452958079883995,-0.01215564135327607,-0.0034858353397201336
2024-05-31,0.03115022721952565,0.0034306496858773627,0.023104864461886532,-0.004519334825881849,-0.012605987247212957,0.0053059518061373545,0.003716619210911709
2024-06-30,0.03200447757396918,0.0056983326863526695,-0.025120570471958703,0.0043334520932738485,0.015784504679113853,-0.006400894725325568,-0.0004356449102623783
2024-07-31,-0.020434689222651015,0.033584033650762235,-0.014575678950614734,0.024861371372354002,-0.015310744850180025,0.02407320493451426,-0.0033776156321291273
2024-08-31,0.057418656804231194,-0.000797386919113463,0.07686211834387735,-0.002405828869533555,0.03782782692836317,0.0164440774057264,0.003826374433696156
2024-09-30,0.016620428445513147,-0.002892777212242792,-0.002943314460079005,0.005627061966217317,0.09704830129965836,0.004451722789382551,-0.0033761441910702406
2024-10-31,-0.003246979765279323,-0.022408942419823052,-0.03665440645846518,-0.006994450088224413,-0.0505503357687731,-0.02561888111397892,-0.0003278196765007513
2024-11-30,0.054310987223358476,0.015145269228931335,0.001532210764167985,0.017307318054327725,-0.021683170814242092,0.022298670399827802,0.003279355174406362
2024-12-31,-0.01635195156447744,-0.024092736523927627,-0.05354416683979679,-0.03145400942799992,-0.03138030096011157,-0.02875747674442186,-0.00348659510874183
2025-01-31,0.01640336567837708,0.006094452868135702,0.04094828937233763,0.004289197066984052,0.005890397368048639,0.011731877673271773,0.0031707950845210053
2025-02-28,-0.012650678227824064,0.0189938238720615,0.024327185720869116,0.006711446885168115,0.007432387500371451,0.016344513281718154,-0.00032696217217320633
2025-03-31,-0.14791431103607589,0.00211585979317519,-0.07781712199513102,-0.008484811493844724,-0.05812650348154014,-0.037379142529991305,-0.0026166360725622395
2025-04-30,0.11855566734291956,-0.01518200432465322,0.14356168982100792,0.003056187970366775,0.10230233679855338,0.00869177451508274,-0.00021867371804629165
2025-05-31,0.040425547626725455,0.0015314091940008545,0.033540911712609756,0.004468844662782745,0.012058600125989916,0.01387643078894385,0.0030614343111707853
2025-06-30,0.012939326711577825,-0.0014271089890522948,0.010662936740398532,-0.002628939658433027,0.029361724853515625,0.0034216908742756846,-0.0017440160937483018
