Date,US_Stocks,US_Bonds,Dev_Stocks_ExUS,Dev_Bonds_ExUS,EM_Stocks,EM_Bonds,Cash
2019-01-21,244.32000732421875,106.68000030517578,15.0649995803833,54.630001068115234,41.0,107.69999694824219,91.58999633789062
2019-01-28,248.22000122070312,106.97000122070312,15.194999694824219,54.72999954223633,41.470001220703125,108.58999633789062,91.44999694824219
2019-02-04,248.64999389648438,107.33999633789062,15.03499984741211,54.88999938964844,40.97999954223633,107.69999694824219,91.5
2019-02-11,254.97999572753906,107.30000305175781,15.404999732971191,54.900001525878906,40.86000061035156,108.2300033569336,91.52999877929688
2019-02-18,256.6099853515625,107.4000015258789,15.555000305175781,55.029998779296875,41.84000015258789,108.7699966430664,91.58000183105469
2019-02-25,257.8299865722656,106.62999725341797,15.640000343322754,54.7599983215332,41.66999816894531,108.04000091552734,91.44999694824219
2019-03-04,252.33999633789062,107.43000030517578,15.34000015258789,55.27000045776367,41.119998931884766,107.98999786376953,91.48999786376953
2019-03-11,259.8500061035156,107.69999694824219,15.725000381469727,55.29999923706055,42.56999969482422,109.04000091552734,91.5199966430664
2019-03-18,256.4599914550781,108.62000274658203,15.545000076293945,55.709999084472656,41.849998474121094,109.43000030517578,91.55999755859375
2019-03-25,259.5400085449219,109.06999969482422,15.654999732971191,55.77000045776367,42.5,110.05999755859375,91.5999984741211
2019-04-01,265.010009765625,108.38999938964844,15.994999885559082,55.61000061035156,43.849998474121094,110.0199966430664,91.47000122070312
2019-04-08,266.4800109863281,108.2699966430664,16.059999465942383,55.61000061035156,43.72999954223633,109.45999908447266,91.51000213623047
2019-04-15,266.3399963378906,108.19000244140625,16.104999542236328,55.59000015258789,44.0099983215332,109.51000213623047,91.55000305175781
2019-04-22,269.5,108.70999908447266,16.020000457763672,55.779998779296875,43.459999084472656,109.52999877929688,91.58000183105469
2019-04-29,270.04998779296875,108.33999633789062,16.135000228881836,55.75,43.790000915527344,109.7699966430664,91.44999694824219
2019-05-06,264.5199890136719,108.66999816894531,15.71500015258789,55.810001373291016,41.689998626708984,109.33000183105469,91.5
2019-05-13,262.6099853515625,109.02999877929688,15.59000015258789,56.040000915527344,40.06999969482422,108.95999908447266,91.52999877929688
2019-05-20,259.69000244140625,109.41000366210938,15.5600004196167,56.20000076293945,39.849998474121094,109.4800033569336,91.58000183105469
2019-05-27,252.8699951171875,110.4000015258789,15.265000343322754,56.470001220703125,40.63999938964844,109.88999938964844,91.62000274658203
2019-06-03,264.1499938964844,110.52999877929688,15.78499984741211,56.81999969482422,40.869998931884766,111.48999786376953,91.4800033569336
2019-06-10,265.6199951171875,110.56999969482422,15.6899995803833,56.91999816894531,40.7599983215332,111.2699966430664,91.54000091552734
2019-06-17,271.4100036621094,111.12000274658203,16.09000015258789,57.18000030517578,42.34000015258789,112.83000183105469,91.56999969482422
2019-06-24,269.1499938964844,111.3499984741211,16.045000076293945,57.29999923706055,42.529998779296875,113.29000091552734,91.61000061035156
2019-07-01,273.9700012207031,111.08999633789062,16.145000457763672,57.560001373291016,42.83000183105469,113.3499984741211,91.47000122070312
2019-07-08,276.1099853515625,110.79000091552734,16.049999237060547,57.220001220703125,42.7400016784668,113.0,91.5199966430664
2019-07-15,272.95001220703125,111.16999816894531,15.989999771118164,57.68000030517578,42.75,113.33999633789062,91.55999755859375
2019-07-22,277.3800048828125,111.20999908447266,15.989999771118164,57.83000183105469,42.619998931884766,114.12000274658203,91.58000183105469
2019-07-29,268.80999755859375,111.94999694824219,15.53499984741211,58.16999816894531,40.61000061035156,113.68000030517578,91.4800033569336
2019-08-05,267.70001220703125,112.63999938964844,15.369999885559082,58.459999084472656,40.09000015258789,114.43000030517578,91.5
2019-08-12,265.2200012207031,113.66999816894531,15.199999809265137,59.08000183105469,39.7400016784668,114.0199966430664,91.55000305175781
2019-08-19,261.57000732421875,113.77999877929688,15.125,58.88999938964844,39.27000045776367,114.02999877929688,91.56999969482422
2019-08-26,268.6000061035156,114.12999725341797,15.4350004196167,59.130001068115234,40.400001525878906,115.0199966430664,91.61000061035156
2019-09-02,273.739990234375,113.66999816894531,15.755000114440918,58.880001068115234,41.290000915527344,115.37999725341797,91.47000122070312
2019-09-09,276.5799865722656,111.75,16.09000015258789,58.15999984741211,42.189998626708984,112.61000061035156,91.5
2019-09-16,275.04998779296875,112.91999816894531,16.014999389648438,58.65999984741211,41.5,114.47000122070312,91.54000091552734
2019-09-23,271.260009765625,113.13999938964844,15.885000228881836,58.880001068115234,40.13999938964844,113.2300033569336,91.58000183105469
2019-09-30,270.3699951171875,113.81999969482422,15.694999694824219,58.90999984741211,40.459999084472656,113.91999816894531,91.4800033569336
2019-10-07,272.1300048828125,112.7300033569336,16.010000228881836,58.31999969482422,41.08000183105469,112.91000366210938,91.5199966430664
2019-10-14,273.69000244140625,112.80000305175781,16.174999237060547,58.27000045776367,41.400001525878906,113.27999877929688,91.54000091552734
2019-10-21,277.0400085449219,112.62000274658203,16.354999542236328,58.27000045776367,41.93000030517578,113.44999694824219,91.56999969482422
2019-10-28,281.20001220703125,112.93000030517578,16.59000015258789,58.31999969482422,42.5,113.5999984741211,91.45999908447266
2019-11-04,283.79998779296875,111.80999755859375,16.69499969482422,57.81999969482422,42.849998474121094,112.36000061035156,91.48999786376953
2019-11-11,286.42999267578125,112.41000366210938,16.704999923706055,58.04999923706055,42.279998779296875,112.55000305175781,91.5
2019-11-18,285.6499938964844,112.87000274658203,16.579999923706055,58.16999816894531,42.22999954223633,112.2699966430664,91.52999877929688
